Trip ID,Depart Time (s),Arrival Time (s),Trip Duration (s),Route Length (m),Waiting Time (s),Vehicle Type,Speed Factor,Congestion %
1678,3298.0,3356.0,58.0,1308.11,0.0,DEFAULT_VEHTYPE,0.93,0.0
1692,3318.0,3356.0,38.0,147.03,6.0,DEFAULT_VEHTYPE,0.96,15.789473684210526
1586,3142.0,3357.0,215.0,2181.28,44.0,DEFAULT_VEHTYPE,1.02,20.46511627906977
1611,3173.0,3357.0,184.0,1754.48,59.0,DEFAULT_VEHTYPE,0.92,32.065217391304344
1687,3311.0,3358.0,47.0,647.81,0.0,DEFAULT_VEHTYPE,0.98,0.0
1706,3335.0,3359.0,24.0,382.06,0.0,DEFAULT_VEHTYPE,0.89,0.0
1639,3220.0,3367.0,147.0,1341.66,41.0,DEFAULT_VEHTYPE,1.15,27.89115646258503
1708,3363.0,3368.0,5.0,21.27,0.0,DEFAULT_VEHTYPE,0.97,0.0
1640,3223.0,3370.0,147.0,1437.03,20.0,DEFAULT_VEHTYPE,0.94,13.60544217687075
1696,3323.0,3371.0,48.0,702.12,2.0,DEFAULT_VEHTYPE,0.99,4.166666666666666
1693,3320.0,3372.0,52.0,491.26,9.0,DEFAULT_VEHTYPE,1.05,17.307692307692307
1700,3336.0,3376.0,40.0,510.18,0.0,DEFAULT_VEHTYPE,1.04,0.0
1699,3326.0,3378.0,52.0,772.11,0.0,DEFAULT_VEHTYPE,0.88,0.0
1718,3373.0,3380.0,7.0,44.72,0.0,DEFAULT_VEHTYPE,0.84,0.0
1636,3217.0,3387.0,170.0,1753.36,39.0,DEFAULT_VEHTYPE,1.15,22.941176470588236
1655,3245.0,3391.0,146.0,1753.36,24.0,DEFAULT_VEHTYPE,1.1,16.43835616438356
1723,3389.0,3392.0,3.0,8.65,0.0,DEFAULT_VEHTYPE,1.06,0.0
1698,3336.0,3393.0,57.0,814.86,8.0,DEFAULT_VEHTYPE,1.03,14.035087719298245
1695,3333.0,3394.0,61.0,632.1,0.0,DEFAULT_VEHTYPE,1.09,0.0
1679,3299.0,3397.0,98.0,616.65,33.0,DEFAULT_VEHTYPE,0.92,33.6734693877551
1673,3291.0,3400.0,109.0,1291.63,21.0,DEFAULT_VEHTYPE,0.87,19.26605504587156
1701,3328.0,3401.0,73.0,471.89,35.0,DEFAULT_VEHTYPE,0.89,47.94520547945205
1715,3376.0,3401.0,25.0,107.58,2.0,DEFAULT_VEHTYPE,0.96,8.0
1714,3363.0,3403.0,40.0,181.87,19.0,DEFAULT_VEHTYPE,1.07,47.5
1720,3374.0,3404.0,30.0,84.55,13.0,DEFAULT_VEHTYPE,0.96,43.333333333333336
1711,3359.0,3408.0,49.0,106.23,33.0,DEFAULT_VEHTYPE,1.01,67.3469387755102
1697,3324.0,3410.0,86.0,1395.35,0.0,DEFAULT_VEHTYPE,1.03,0.0
1689,3314.0,3420.0,106.0,1047.48,7.0,DEFAULT_VEHTYPE,0.98,6.60377358490566
1686,3310.0,3424.0,114.0,941.64,17.0,DEFAULT_VEHTYPE,1.0,14.912280701754385
1734,3406.0,3428.0,22.0,40.85,7.0,DEFAULT_VEHTYPE,0.97,31.818181818181817
1674,3294.0,3434.0,140.0,1179.15,48.0,DEFAULT_VEHTYPE,1.18,34.285714285714285
1737,3417.0,3439.0,22.0,365.34,0.0,DEFAULT_VEHTYPE,1.08,0.0
1702,3331.0,3440.0,109.0,2158.82,0.0,DEFAULT_VEHTYPE,0.92,0.0
1733,3405.0,3440.0,35.0,389.82,3.0,DEFAULT_VEHTYPE,0.82,8.571428571428571
1691,3317.0,3442.0,125.0,1392.6,28.0,DEFAULT_VEHTYPE,1.13,22.400000000000002
1726,3397.0,3447.0,50.0,416.33,14.0,DEFAULT_VEHTYPE,1.01,28.000000000000004
1741,3426.0,3450.0,24.0,221.83,3.0,DEFAULT_VEHTYPE,0.85,12.5
1748,3440.0,3453.0,13.0,79.96,0.0,DEFAULT_VEHTYPE,0.9,0.0
1721,3380.0,3454.0,74.0,659.37,12.0,DEFAULT_VEHTYPE,0.94,16.216216216216218
1735,3408.0,3455.0,47.0,720.95,0.0,DEFAULT_VEHTYPE,0.81,0.0
1744,3438.0,3455.0,17.0,21.14,12.0,DEFAULT_VEHTYPE,1.03,70.58823529411765
1727,3401.0,3456.0,55.0,345.01,28.0,DEFAULT_VEHTYPE,1.07,50.90909090909091
1754,3450.0,3456.0,6.0,24.01,1.0,DEFAULT_VEHTYPE,1.14,16.666666666666664
1712,3361.0,3463.0,102.0,1269.8,18.0,DEFAULT_VEHTYPE,0.94,17.647058823529413
1753,3447.0,3465.0,18.0,298.85,0.0,DEFAULT_VEHTYPE,1.13,0.0
1736,3417.0,3467.0,50.0,803.92,0.0,DEFAULT_VEHTYPE,1.13,0.0
1683,3305.0,3468.0,163.0,1971.42,30.0,DEFAULT_VEHTYPE,0.91,18.404907975460123
1746,3431.0,3468.0,37.0,333.29,0.0,DEFAULT_VEHTYPE,0.8,0.0
1768,3466.0,3469.0,3.0,8.65,0.0,DEFAULT_VEHTYPE,0.98,0.0
1763,3459.0,3475.0,16.0,10.41,12.0,DEFAULT_VEHTYPE,0.93,75.0
1658,3281.0,3478.0,197.0,1856.2,50.0,DEFAULT_VEHTYPE,1.03,25.380710659898476
1769,3466.0,3478.0,12.0,79.55,0.0,DEFAULT_VEHTYPE,0.95,0.0
1730,3403.0,3480.0,77.0,916.71,1.0,DEFAULT_VEHTYPE,1.07,1.2987012987012987
1764,3476.0,3482.0,6.0,5.46,3.0,DEFAULT_VEHTYPE,0.99,50.0
1725,3394.0,3483.0,89.0,608.39,35.0,DEFAULT_VEHTYPE,1.0,39.325842696629216
1738,3419.0,3483.0,64.0,252.12,27.0,DEFAULT_VEHTYPE,0.79,42.1875
1742,3427.0,3489.0,62.0,126.95,40.0,DEFAULT_VEHTYPE,1.1,64.51612903225806
1743,3428.0,3489.0,61.0,974.13,0.0,DEFAULT_VEHTYPE,0.91,0.0
1757,3453.0,3495.0,42.0,653.94,0.0,DEFAULT_VEHTYPE,0.88,0.0
1773,3474.0,3500.0,26.0,446.35,0.0,DEFAULT_VEHTYPE,1.07,0.0
1724,3393.0,3503.0,110.0,1083.99,18.0,DEFAULT_VEHTYPE,0.93,16.363636363636363
1776,3479.0,3503.0,24.0,85.16,6.0,DEFAULT_VEHTYPE,1.05,25.0
1731,3434.0,3508.0,74.0,804.6,19.0,DEFAULT_VEHTYPE,0.98,25.675675675675674
1750,3436.0,3515.0,79.0,1761.73,0.0,DEFAULT_VEHTYPE,1.0,0.0
1759,3459.0,3515.0,56.0,502.2,8.0,DEFAULT_VEHTYPE,1.0,14.285714285714285
1771,3472.0,3515.0,43.0,131.66,25.0,DEFAULT_VEHTYPE,1.3,58.139534883720934
1747,3433.0,3519.0,86.0,1083.99,9.0,DEFAULT_VEHTYPE,0.97,10.465116279069768
1755,3451.0,3522.0,71.0,902.85,10.0,DEFAULT_VEHTYPE,0.96,14.084507042253522
1745,3430.0,3523.0,93.0,893.94,21.0,DEFAULT_VEHTYPE,1.03,22.58064516129032
1782,3498.0,3524.0,26.0,373.12,0.0,DEFAULT_VEHTYPE,0.89,0.0
1740,3423.0,3526.0,103.0,1041.36,29.0,DEFAULT_VEHTYPE,0.93,28.155339805825243
1760,3472.0,3528.0,56.0,317.76,32.0,DEFAULT_VEHTYPE,1.06,57.14285714285714
1791,3514.0,3528.0,14.0,75.83,0.0,DEFAULT_VEHTYPE,1.01,0.0
1793,3517.0,3539.0,22.0,96.65,1.0,DEFAULT_VEHTYPE,0.94,4.545454545454546
1785,3506.0,3540.0,34.0,446.35,0.0,DEFAULT_VEHTYPE,0.95,0.0
1751,3442.0,3542.0,100.0,1264.38,12.0,DEFAULT_VEHTYPE,0.91,12.0
1799,3531.0,3549.0,18.0,129.27,0.0,DEFAULT_VEHTYPE,1.06,0.0
1800,3532.0,3549.0,17.0,79.96,0.0,DEFAULT_VEHTYPE,0.88,0.0
1805,3539.0,3551.0,12.0,62.76,2.0,DEFAULT_VEHTYPE,0.98,16.666666666666664
1779,3516.0,3552.0,36.0,449.29,2.0,DEFAULT_VEHTYPE,1.03,5.555555555555555
1762,3458.0,3553.0,95.0,677.04,36.0,DEFAULT_VEHTYPE,1.13,37.89473684210527
1770,3471.0,3556.0,85.0,1294.68,0.0,DEFAULT_VEHTYPE,0.94,0.0
1777,3481.0,3557.0,76.0,428.47,33.0,DEFAULT_VEHTYPE,1.14,43.42105263157895
1794,3521.0,3558.0,37.0,437.84,1.0,DEFAULT_VEHTYPE,0.89,2.7027027027027026
1801,3534.0,3559.0,25.0,294.62,0.0,DEFAULT_VEHTYPE,1.0,0.0
1812,3552.0,3561.0,9.0,35.95,0.0,DEFAULT_VEHTYPE,0.81,0.0
1814,3557.0,3562.0,5.0,18.11,1.0,DEFAULT_VEHTYPE,1.02,20.0
1789,3511.0,3564.0,53.0,336.14,23.0,DEFAULT_VEHTYPE,0.92,43.39622641509434
1810,3549.0,3568.0,19.0,165.55,0.0,DEFAULT_VEHTYPE,1.05,0.0
1784,3504.0,3570.0,66.0,499.58,21.0,DEFAULT_VEHTYPE,0.81,31.818181818181817
1796,3525.0,3570.0,45.0,747.34,0.0,DEFAULT_VEHTYPE,1.0,0.0
1775,3476.0,3574.0,98.0,1575.02,10.0,DEFAULT_VEHTYPE,0.88,10.204081632653061
1821,3569.0,3574.0,5.0,33.03,0.0,DEFAULT_VEHTYPE,1.12,0.0
1817,3559.0,3575.0,16.0,115.46,0.0,DEFAULT_VEHTYPE,1.01,0.0
1819,3561.0,3577.0,16.0,248.5,0.0,DEFAULT_VEHTYPE,1.11,0.0
1728,3402.0,3583.0,181.0,2175.86,26.0,DEFAULT_VEHTYPE,0.97,14.3646408839779
1797,3528.0,3583.0,55.0,570.25,2.0,DEFAULT_VEHTYPE,1.14,3.6363636363636362
1790,3512.0,3584.0,72.0,813.63,12.0,DEFAULT_VEHTYPE,0.78,16.666666666666664
1780,3492.0,3595.0,103.0,1120.62,25.0,DEFAULT_VEHTYPE,0.94,24.271844660194176
1804,3534.0,3595.0,61.0,226.19,35.0,DEFAULT_VEHTYPE,0.9,57.377049180327866
1788,3510.0,3596.0,86.0,1700.76,0.0,DEFAULT_VEHTYPE,1.06,0.0
1798,3529.0,3602.0,73.0,897.5,12.0,DEFAULT_VEHTYPE,1.03,16.43835616438356
1813,3555.0,3606.0,51.0,678.84,0.0,DEFAULT_VEHTYPE,0.77,0.0
1826,3577.0,3607.0,30.0,260.34,2.0,DEFAULT_VEHTYPE,0.87,6.666666666666667
1802,3533.0,3609.0,76.0,1120.62,0.0,DEFAULT_VEHTYPE,1.05,0.0
1827,3581.0,3613.0,32.0,249.02,3.0,DEFAULT_VEHTYPE,1.0,9.375
1825,3576.0,3622.0,46.0,47.03,35.0,DEFAULT_VEHTYPE,1.1,76.08695652173914
1833,3594.0,3622.0,28.0,315.77,0.0,DEFAULT_VEHTYPE,1.15,0.0
1787,3512.0,3624.0,112.0,608.39,40.0,DEFAULT_VEHTYPE,1.08,35.714285714285715
1828,3582.0,3624.0,42.0,26.09,36.0,DEFAULT_VEHTYPE,1.0,85.71428571428571
1823,3573.0,3630.0,57.0,339.46,22.0,DEFAULT_VEHTYPE,1.0,38.59649122807017
1809,3547.0,3632.0,85.0,621.87,12.0,DEFAULT_VEHTYPE,1.24,14.117647058823529
1807,3544.0,3633.0,89.0,992.75,10.0,DEFAULT_VEHTYPE,1.01,11.235955056179774
1820,3567.0,3643.0,76.0,659.23,29.0,DEFAULT_VEHTYPE,0.89,38.15789473684211
1815,3558.0,3644.0,86.0,902.97,19.0,DEFAULT_VEHTYPE,0.86,22.093023255813954
1786,3513.0,3650.0,137.0,1047.48,35.0,DEFAULT_VEHTYPE,0.96,25.547445255474454
1808,3616.0,3654.0,38.0,235.24,19.0,DEFAULT_VEHTYPE,1.02,50.0
1806,3543.0,3655.0,112.0,1328.81,15.0,DEFAULT_VEHTYPE,0.95,13.392857142857142
1834,3595.0,3656.0,61.0,543.59,16.0,DEFAULT_VEHTYPE,0.92,26.229508196721312
1811,3618.0,3666.0,48.0,463.14,21.0,DEFAULT_VEHTYPE,1.0,43.75
1816,3558.0,3666.0,108.0,776.82,20.0,DEFAULT_VEHTYPE,0.88,18.51851851851852
1772,3472.0,3676.0,204.0,1784.19,45.0,DEFAULT_VEHTYPE,0.82,22.058823529411764
1822,3576.0,3687.0,111.0,1340.0,15.0,DEFAULT_VEHTYPE,1.02,13.513513513513514
1830,3591.0,3723.0,132.0,1875.52,5.0,DEFAULT_VEHTYPE,1.1,3.787878787878788
AVERAGE,,,63.23899848254932,,14.144916540212444,,,22.367394929753207
